track,outer_fold_id,metric,lambda,alpha_code_parameter,simulated_training,inner_validation_count,mean_inner_smape_percent,std_inner_smape_percent,mean_inner_absolute_log_error,selected_lambda,selection_status,boundary_hit,boundary_side,min_required_inner_validations
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0005623413,0.0005623413,True,3,8.7086552426,1.2347504598,0.0871439086,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0010000000,0.0010000000,True,3,8.7117279125,1.2350997771,0.0871746958,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0017782794,0.0017782794,True,3,8.7171908622,1.2357205564,0.0872294328,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0031622777,0.0031622777,True,3,8.7269019862,1.2368231971,0.0873267356,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0056234133,0.0056234133,True,3,8.7441599344,1.2387799618,0.0874996566,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0100000000,0.0100000000,True,3,8.7748141997,1.2422468845,0.0878068090,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0177827941,0.0177827941,True,3,8.8292150603,1.2483718308,0.0883519103,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0316227766,0.0316227766,True,3,8.9256056257,1.2591371798,0.0893177847,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0562341325,0.0562341325,True,3,9.0959191652,1.2778845456,0.0910245028,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.1000000000,0.1000000000,True,3,9.3953685641,1.3099898587,0.0940256244,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.1778279410,0.1778279410,True,3,9.9173430244,1.3633035634,0.0992579574,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.3162277660,0.3162277660,True,3,10.8137082820,1.4468404854,0.1082464756,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.5623413252,0.5623413252,True,3,12.3144304812,1.5634508985,0.1233053676,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,1.0000000000,1.0000000000,True,3,14.7242891370,1.6882145052,0.1475168782,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,1.7782794100,1.7782794100,True,3,18.3495035909,1.7274897182,0.1840217955,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,3.1622776602,3.1622776602,True,3,23.3092212128,1.4872869825,0.2341650692,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,5.6234132519,5.6234132519,True,3,29.2959335555,0.7424570908,0.2950848059,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,10.0000000000,10.0000000000,True,3,35.5334679899,0.6099989053,0.3591482668,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,17.7827941004,17.7827941004,True,3,41.1140880036,2.2518633062,0.4171217421,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,31.6227766017,31.6227766017,True,3,45.4606037218,3.8443085784,0.4628125727,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,56.2341325190,56.2341325190,True,3,48.4884715089,5.1118326100,0.4949751833,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,100.0000000000,100.0000000000,True,3,50.4343971919,5.9943976541,0.5158102188,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,177.8279410039,177.8279410039,True,3,51.6199400158,6.5579991293,0.5285730179,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,316.2277660168,316.2277660168,True,3,52.3185887528,6.8992791794,0.5361201693,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,562.3413251903,562.3413251903,True,3,52.7221986606,7.0995193485,0.5404892327,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,3,52.9526768913,7.2148758097,0.5429871899,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0001000000,0.0001000000,True,4,7.4987405023,2.6153377451,0.0750315903,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0001778279,0.0001778279,True,4,7.4992577425,2.6154113493,0.0750367712,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0003162278,0.0003162278,True,4,7.5001775095,2.6155422258,0.0750459839,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0005623413,0.0005623413,True,4,7.5018130157,2.6157749218,0.0750623657,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0010000000,0.0010000000,True,4,7.5047210976,2.6161885975,0.0750914941,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0017782794,0.0017782794,True,4,7.5098915151,2.6169238397,0.0751432830,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0031622777,0.0031622777,True,4,7.5190829129,2.6182300771,0.0752353479,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0056234133,0.0056234133,True,4,7.5354181513,2.6205490496,0.0753989693,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0100000000,0.0100000000,True,4,7.5644363430,2.6246605695,0.0756896318,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0177827941,0.0177827941,True,4,7.6159428124,2.6319333216,0.0762055578,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0316227766,0.0316227766,True,4,7.7072334905,2.6447445242,0.0771200177,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.0562341325,0.0562341325,True,4,7.8686254335,2.6671443324,0.0787367670,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.1000000000,0.1000000000,True,4,8.1526667356,2.7057864460,0.0815824265,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.1778279410,0.1778279410,True,4,8.6486363454,2.7708357861,0.0865521254,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.3162277660,0.3162277660,True,4,9.5029038130,2.8754822814,0.0951146856,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,0.5623413252,0.5623413252,True,4,10.9405293406,3.0298520070,0.1095327003,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,1.0000000000,1.0000000000,True,4,13.2690457562,3.2204003890,0.1329106685,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,1.7782794100,1.7782794100,True,4,16.8206690978,3.3673164560,0.1686399954,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,3.1622776602,3.1622776602,True,4,21.7818194346,3.2873251254,0.2187293122,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,5.6234132519,5.6234132519,True,4,27.9432724073,2.7724111796,0.2813131714,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,10.0000000000,10.0000000000,True,4,34.5880860488,1.9552631114,0.3494182351,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,17.7827941004,17.7827941004,True,4,40.7517239558,1.9763155228,0.4133345330,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,31.6227766017,31.6227766017,True,4,45.7111042274,3.1785962799,0.4654259627,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,56.2341325190,56.2341325190,True,4,49.2552550291,4.4466147748,0.5030947928,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,100.0000000000,100.0000000000,True,4,51.5741334834,5.3991848841,0.5279721091,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,177.8279410039,177.8279410039,True,4,53.0033305911,6.0271590590,0.5434054087,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,316.2277660168,316.2277660168,True,4,53.8515431523,6.4135142910,0.5526035478,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,562.3413251903,562.3413251903,True,4,54.3436068572,6.6421363139,0.5579532638,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2019,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,4,54.6252755501,6.7744594171,0.5610201971,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0001000000,0.0001000000,True,5,7.5867351466,2.2734794760,0.0759110463,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0001778279,0.0001778279,True,5,7.5872269096,2.2735380503,0.0759159719,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0003162278,0.0003162278,True,5,7.5881013746,2.2736422061,0.0759247308,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0005623413,0.0005623413,True,5,7.5896563324,2.2738274061,0.0759403057,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0010000000,0.0010000000,True,5,7.5924212115,2.2741566862,0.0759679995,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0017782794,0.0017782794,True,5,7.5973370849,2.2747420569,0.0760172383,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0031622777,0.0031622777,True,5,7.6060761812,2.2757824360,0.0761047719,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0056234133,0.0056234133,True,5,7.6216082040,2.2776307024,0.0762603465,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0100000000,0.0100000000,True,5,7.6492015343,2.2809116636,0.0765367340,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0177827941,0.0177827941,True,5,7.6981851722,2.2867277463,0.0770273843,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0316227766,0.0316227766,True,5,7.7850240385,2.2970115467,0.0778972402,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.0562341325,0.0562341325,True,5,7.9386073434,2.3151093939,0.0794357449,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.1000000000,0.1000000000,True,5,8.2090977531,2.3466747788,0.0821455973,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.1778279410,0.1778279410,True,5,8.6819955879,2.4007732942,0.0868839965,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.3162277660,0.3162277660,True,5,9.4982971271,2.4902620084,0.0950657073,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.5623413252,0.5623413252,True,5,10.8771705307,2.6277507648,0.1088936487,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,1.0000000000,1.0000000000,True,5,13.1245369208,2.8076053884,0.1314545326,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,1.7782794100,1.7782794100,True,5,16.5870167877,2.9626140646,0.1662809608,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,3.1622776602,3.1622776602,True,5,21.4975737036,2.9169946928,0.2158461886,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,5.6234132519,5.6234132519,True,5,27.7250282489,2.4500715040,0.2790808627,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,10.0000000000,10.0000000000,True,5,34.6150628724,1.6943816338,0.3496911748,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,17.7827941004,17.7827941004,True,5,41.1825779382,1.9640628949,0.4178336505,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,31.6227766017,31.6227766017,True,5,46.6008220187,3.3964090557,0.4748466464,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,True,5,50.5512662481,4.8194929832,0.5169744820,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,True,5,53.1732048788,5.8863014448,0.5452400234,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,True,5,54.8043833731,6.5927187381,0.5629615074,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,True,5,55.7780744368,7.0290460321,0.5735934463,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,True,5,56.3448704103,7.2879187807,0.5798016316,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,5,56.6699638221,7.4379920639,0.5833689611,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,True,6,16.4617482110,21.8341500522,0.1679671600,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,True,6,16.4621389756,21.8339086123,0.1679710549,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,True,6,16.4628338410,21.8334792739,0.1679779809,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,True,6,16.4640694320,21.8327158189,0.1679902965,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,True,6,16.4662664242,21.8313582734,0.1680121947,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,True,6,16.4701725515,21.8289444648,0.1680511286,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,True,6,16.4771164022,21.8246529451,0.1681203407,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,True,6,16.4894571304,21.8170242880,0.1682433455,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,True,6,16.5113790916,21.8034674480,0.1684618506,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,True,6,16.5502889538,21.7793881270,0.1688496816,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,True,6,16.6192500884,21.7366581847,0.1695370488,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,True,6,16.7411557739,21.6609542365,0.1707521468,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,True,6,16.9556712573,21.5272105578,0.1728903648,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.1778279410,0.1778279410,True,6,17.3301377399,21.2920911612,0.1766230301,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.3162277660,0.3162277660,True,6,17.9747939017,20.8822199327,0.1830493655,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,True,6,19.0585900577,20.1776562593,0.1938550691,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,True,6,20.8104953817,18.9934163118,0.2113289629,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,True,6,23.4714049929,17.0701631930,0.2378955093,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,True,6,27.1546288864,14.1003803663,0.2747538023,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,True,6,31.6394838883,9.8356523939,0.3198627496,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,True,6,36.2808913221,4.3527749585,0.3670305412,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,True,6,40.2576616054,2.8668546842,0.4082238093,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,True,6,43.0486759173,9.2160147100,0.4380788928,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,True,6,44.6710967402,15.0346390294,0.4563121119,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,True,6,45.4794717256,19.5673200710,0.4660561523,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,True,6,45.8429268974,22.7292183165,0.4708606792,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,True,6,46.9643788097,22.4858483082,0.4828213771,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,True,6,47.8415778622,21.8249149614,0.4920453163,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,6,48.3530451532,21.4309541929,0.4974258635,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0001000000,0.0001000000,True,1,7.0929891915,,0.0709596520,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0001778279,0.0001778279,True,1,7.0934573159,,0.0709643392,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0003162278,0.0003162278,True,1,7.0942897321,,0.0709726738,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0005623413,0.0005623413,True,1,7.0957698748,,0.0709874939,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0010000000,0.0010000000,True,1,7.0984015847,,0.0710138442,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0017782794,0.0017782794,True,1,7.1030802433,,0.0710606898,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0031622777,0.0031622777,True,1,7.1113962333,,0.0711439549,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0056234133,0.0056234133,True,1,7.1261718387,,0.0712918983,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0100000000,0.0100000000,True,1,7.1524073841,,0.0715545885,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0177827941,0.0177827941,True,1,7.1989366609,,0.0720204810,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0316227766,0.0316227766,True,1,7.2812861474,,0.0728450565,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.0562341325,0.0562341325,True,1,7.4264976592,,0.0742991376,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourist_visits_test_2015,tourist_visits,0.1000000000,0.1000000000,True,1,7.6809072960,,0.0768468685,0.1000000000,fallback_insufficient_inner_validations,False,none,3
