track,outer_fold_id,metric,lambda,alpha_code_parameter,validation_year,inner_physical_train_n,inner_effective_train_n,inner_train_end_year,actual,prediction,smape_percent,absolute_log_error,simulated_training
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,5.6234132519,5.6234132519,2017,7,7,2016,2392.0000000000,1847.4945783489,25.6872800089,0.2582993968,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,5.6234132519,5.6234132519,2018,8,8,2017,2660.0000000000,2096.8290444507,23.6784189756,0.2378998981,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,5.6234132519,5.6234132519,2019,9,9,2018,2800.0000000000,2349.3733509887,17.5021936960,0.1754707837,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,5.6234132519,5.6234132519,2023,10,13,2019,2363.0000000000,3022.2512488145,24.4835837124,0.2460700021,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,10.0000000000,10.0000000000,2014,4,4,2013,1553.4000000000,1198.0000000000,25.8341208112,0.2597925773,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,10.0000000000,10.0000000000,2015,5,5,2014,1818.7200000000,1350.1200000000,29.5754913470,0.2979394796,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,10.0000000000,10.0000000000,2016,6,6,2015,2086.0000000000,1532.8241666667,30.5721310490,0.3081364621,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,10.0000000000,10.0000000000,2017,7,7,2016,2392.0000000000,1734.1909243697,31.8845680041,0.3215888575,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,10.0000000000,10.0000000000,2018,8,8,2017,2660.0000000000,1959.1211904762,30.3468465373,0.3058301223,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,10.0000000000,10.0000000000,2019,9,9,2018,2800.0000000000,2189.6499415205,24.4646444393,0.2458777302,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,10.0000000000,10.0000000000,2023,10,13,2019,2363.0000000000,2839.0674611818,18.3030098988,0.1835436413,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,17.7827941004,17.7827941004,2014,4,4,2013,1553.4000000000,1162.4138263977,28.7932972284,0.2899473491,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,17.7827941004,17.7827941004,2015,5,5,2014,1818.7200000000,1295.2166961163,33.6232463901,0.3394549429,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,17.7827941004,17.7827941004,2016,6,6,2015,2086.0000000000,1454.7640262187,35.6553539918,0.3604046504,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,17.7827941004,17.7827941004,2017,7,7,2016,2392.0000000000,1631.5618417021,37.7992529115,0.3825920949,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,17.7827941004,17.7827941004,2018,8,8,2017,2660.0000000000,1829.7270349264,36.9854540650,0.3741593283,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,17.7827941004,17.7827941004,2019,9,9,2018,2800.0000000000,2034.5679238511,31.6649631655,0.3193359433,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,17.7827941004,17.7827941004,2023,10,13,2019,2363.0000000000,2667.0998867688,12.0912066804,0.1210596992,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,31.6227766017,31.6227766017,2014,4,4,2013,1553.4000000000,1137.5434956234,30.9078585301,0.3115749680,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,31.6227766017,31.6227766017,2015,5,5,2014,1818.7200000000,1255.2278870065,36.6624376018,0.3708158176,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,31.6227766017,31.6227766017,2016,6,6,2015,2086.0000000000,1395.7305351086,39.6509412737,0.4018303973,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,31.6227766017,31.6227766017,2017,7,7,2016,2392.0000000000,1551.2321914069,42.6435861639,0.4330802588,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,31.6227766017,31.6227766017,2018,8,8,2017,2660.0000000000,1725.1967197413,42.6344969224,0.4329850384,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,31.6227766017,31.6227766017,2019,9,9,2018,2800.0000000000,1905.5810731919,38.0152381989,0.3848324298,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,31.6227766017,31.6227766017,2023,10,13,2019,2363.0000000000,2517.3220513022,6.3242568699,0.0632636602,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,56.2341325190,56.2341325190,2014,4,4,2013,1553.4000000000,1121.5496651763,32.2884830654,0.3257347184,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,56.2341325190,56.2341325190,2015,5,5,2014,1818.7200000000,1228.7701992798,38.7170925675,0.3921191257,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,56.2341325190,56.2341325190,2016,6,6,2015,2086.0000000000,1355.6131421154,42.4444484446,0.4309945012,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,56.2341325190,56.2341325190,2017,7,7,2016,2392.0000000000,1495.2468178958,46.1382167953,0.4698385473,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,56.2341325190,56.2341325190,2018,8,8,2017,2660.0000000000,1650.5851156766,46.8342397719,0.4771962822,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,56.2341325190,56.2341325190,2019,9,9,2018,2800.0000000000,1811.4080678653,42.8759249924,0.4355149363,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,56.2341325190,56.2341325190,2023,10,13,2019,2363.0000000000,2397.6619366617,1.4561813934,0.0145620713,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,100.0000000000,100.0000000000,2014,4,4,2013,1553.4000000000,1111.8076923077,33.1375531421,0.3344588347,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,100.0000000000,100.0000000000,2015,5,5,2014,1818.7200000000,1212.3600000000,40.0095015638,0.4055640837,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,100.0000000000,100.0000000000,2016,6,6,2015,2086.0000000000,1330.2923270440,44.2413939213,0.4498496437,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,100.0000000000,100.0000000000,2017,7,7,2016,2392.0000000000,1459.3104405875,48.4349196878,0.4941658129,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,100.0000000000,100.0000000000,2018,8,8,2017,2660.0000000000,1601.9076984127,49.6534592704,0.5071308923,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,100.0000000000,100.0000000000,2019,9,9,2018,2800.0000000000,1748.9958613660,46.2081817906,0.4705775874,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,100.0000000000,100.0000000000,2023,10,13,2019,2363.0000000000,2310.5825886867,2.2431361945,0.0224323026,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,177.8279410039,177.8279410039,2014,4,4,2013,1553.4000000000,1106.0687883738,33.6406438445,0.3396339802,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,177.8279410039,177.8279410039,2015,5,5,2014,1818.7200000000,1202.5861682999,40.7859248536,0.4136585789,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,177.8279410039,177.8279410039,2016,6,6,2015,2086.0000000000,1315.0484724028,45.3361093706,0.4613748305,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,177.8279410039,177.8279410039,2017,7,7,2016,2392.0000000000,1437.4470137281,49.8533069057,0.5092612031,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,177.8279410039,177.8279410039,2018,8,8,2017,2660.0000000000,1571.9862663224,51.4185852792,0.5259861653,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,177.8279410039,177.8279410039,2019,9,9,2018,2800.0000000000,1710.2431047557,48.3236433129,0.4929838902,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,177.8279410039,177.8279410039,2023,10,13,2019,2363.0000000000,2252.3170543643,4.7963311873,0.0479725099,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,316.2277660168,316.2277660168,2014,4,4,2013,1553.4000000000,1102.7544006734,33.9321840035,0.3426350264,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,316.2277660168,316.2277660168,2015,5,5,2014,1818.7200000000,1196.9049552219,41.2395476235,0.4183939360,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,316.2277660168,316.2277660168,2016,6,6,2015,2086.0000000000,1306.1310835746,45.9810601189,0.4681789605,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,316.2277660168,316.2277660168,2017,7,7,2016,2392.0000000000,1424.5765750103,50.6958739580,0.5182552069,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,316.2277660168,316.2277660168,2018,8,8,2017,2660.0000000000,1554.2625035987,52.4759668130,0.5373249639,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,316.2277660168,316.2277660168,2019,9,9,2018,2800.0000000000,1687.1468541782,49.6018152286,0.5065805669,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,316.2277660168,316.2277660168,2023,10,13,2019,2363.0000000000,2215.7520346134,6.4317947019,0.0643401333,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,562.3413251903,562.3413251903,2014,4,4,2013,1553.4000000000,1100.8621194640,34.0989593467,0.3443524592,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,562.3413251903,562.3413251903,2015,5,5,2014,1818.7200000000,1193.6492938430,41.5002707294,0.4211177089,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,562.3413251903,562.3413251903,2016,6,6,2015,2086.0000000000,1301.0019974562,46.3535600589,0.4721136217,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,562.3413251903,562.3413251903,2017,7,7,2016,2392.0000000000,1417.1465843361,51.1848727310,0.5234844338,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,562.3413251903,562.3413251903,2018,8,8,2017,2660.0000000000,1543.9934102480,53.0926897759,0.5439539392,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,562.3413251903,562.3413251903,2019,9,9,2018,2800.0000000000,1673.7164936095,50.3511345880,0.5145728181,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,562.3413251903,562.3413251903,2023,10,13,2019,2363.0000000000,2193.7829355695,7.4270408235,0.0743045767,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,1000.0000000000,1000.0000000000,2014,4,4,2013,1553.4000000000,1099.7888446215,34.1936576658,0.3453278751,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,1000.0000000000,1000.0000000000,2015,5,5,2014,1818.7200000000,1191.7988059701,41.6487146858,0.4226691895,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,1000.0000000000,1000.0000000000,2016,6,6,2015,2086.0000000000,1298.0805036448,46.5662383331,0.4743617189,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,1000.0000000000,1000.0000000000,2017,7,7,2016,2392.0000000000,1412.9055922826,51.4648463133,0.5264815483,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,1000.0000000000,1000.0000000000,2018,8,8,2017,2660.0000000000,1538.1195748299,53.4468066082,0.5477655078,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,1000.0000000000,1000.0000000000,2019,9,9,2018,2800.0000000000,1666.0183834379,50.7826667605,0.5191828390,True
pseudo_holdout_2024,pseudo_holdout_2024__tourist_visits__test_2024,tourist_visits,1000.0000000000,1000.0000000000,2023,10,13,2019,2363.0000000000,2180.9401205830,8.0133045148,0.0801759664,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001000000,0.0001000000,2014,4,4,2013,79.0000000000,71.4388255371,10.0521583254,0.1006063559,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001000000,0.0001000000,2015,5,5,2014,94.0000000000,86.3908806673,8.4362572038,0.0844126599,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001000000,0.0001000000,2017,6,7,2015,130.0000000000,120.4481446271,7.6278108485,0.0763151252,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001000000,0.0001000000,2018,7,8,2017,142.0000000000,136.5969798373,3.8787356316,0.0387922202,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001000000,0.0001000000,2019,8,9,2018,165.0000000000,152.4012131657,7.9387137237,0.0794288703,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001000000,0.0001000000,2021,9,11,2019,110.0000000000,206.1755714066,60.8368135329,0.6282477284,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001000000,0.0001000000,2023,10,13,2021,191.5000000000,210.1808172423,9.3013240565,0.0930803861,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001778279,0.0001778279,2014,4,4,2013,79.0000000000,71.4383924727,10.0527629989,0.1006124179,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001778279,0.0001778279,2015,5,5,2014,94.0000000000,86.3903943124,8.4368191739,0.0844182896,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001778279,0.0001778279,2017,6,7,2015,130.0000000000,120.4475741634,7.6282837783,0.0763198614,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001778279,0.0001778279,2018,7,8,2017,142.0000000000,136.5963930879,3.8791650188,0.0387965157,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001778279,0.0001778279,2019,8,9,2018,165.0000000000,152.4006180862,7.9391035782,0.0794327750,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001778279,0.0001778279,2021,9,11,2019,110.0000000000,206.1753118854,60.8366993058,0.6282464696,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0001778279,0.0001778279,2023,10,13,2021,191.5000000000,210.1786579213,9.3002989096,0.0930701124,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0003162278,0.0003162278,2014,4,4,2013,79.0000000000,71.4376224049,10.0538382277,0.1006231975,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0003162278,0.0003162278,2015,5,5,2014,94.0000000000,86.3895294748,8.4378184780,0.0844283004,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0003162278,0.0003162278,2017,6,7,2015,130.0000000000,120.4465597509,7.6291247591,0.0763282834,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0003162278,0.0003162278,2018,7,8,2017,142.0000000000,136.5953497116,3.8799285731,0.0388041542,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0003162278,0.0003162278,2019,8,9,2018,165.0000000000,152.3995598940,7.9397968354,0.0794397185,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0003162278,0.0003162278,2021,9,11,2019,110.0000000000,206.1748503737,60.8364961729,0.6282442312,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0003162278,0.0003162278,2023,10,13,2021,191.5000000000,210.1748182780,9.2984759951,0.0930518438,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0005623413,0.0005623413,2014,4,4,2013,79.0000000000,71.4362531407,10.0557501285,0.1006423649,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0005623413,0.0005623413,2015,5,5,2014,94.0000000000,86.3879916703,8.4395954068,0.0844461014,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0005623413,0.0005623413,2017,6,7,2015,130.0000000000,120.4447559410,7.6306201925,0.0763432596,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0005623413,0.0005623413,2018,7,8,2017,142.0000000000,136.5934943863,3.8812863348,0.0388177369,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0005623413,0.0005623413,2019,8,9,2018,165.0000000000,152.3976782131,7.9410295991,0.0794520656,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0005623413,0.0005623413,2021,9,11,2019,110.0000000000,206.1740296436,60.8361349299,0.6282402504,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0005623413,0.0005623413,2023,10,13,2021,191.5000000000,210.1679910545,9.2952346068,0.0930193597,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0010000000,0.0010000000,2014,4,4,2013,79.0000000000,71.4338186226,10.0591495273,0.1006764451,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0010000000,0.0010000000,2015,5,5,2014,94.0000000000,86.3852573980,8.4427549256,0.0844777530,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0010000000,0.0010000000,2017,6,7,2015,130.0000000000,120.4415485764,7.6332792845,0.0763698893,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0010000000,0.0010000000,2018,7,8,2017,142.0000000000,136.5901953815,3.8837006529,0.0388418892,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,0.0010000000,0.0010000000,2019,8,9,2018,165.0000000000,152.3943323127,7.9432216671,0.0794740209,True
